PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,0,3504.585262,3504.585262,3504.585262,None,None,1,1,0.0368104,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,3510.90227,3510.90227,3510.90227,None,None,2,0,0.0479051,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,3516.902597,3516.902597,3516.902597,None,None,2,0,0.0395427,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,0,3522.702902,3522.702902,3522.702902,None,None,2,0,0.0552966,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,3533.145131,3533.145131,3533.145131,None,None,2,0,0.0449268,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,1,3539.120437,3539.120437,3539.120437,None,None,1,1,0.0215725,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,3545.304099,3545.304099,3545.304099,None,None,2,0,0.0378925,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,0,3551.262759,3551.262759,3551.262759,None,None,1,1,0.0472419,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,3557.046396,3557.046396,3557.046396,None,None,2,0,0.031681,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,130,-30,100,1,3562.921705,3562.921705,3562.921705,None,None,1,1,0.5962728,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563.538386,3563.538386,space,37.2275549,space,None,,3600.790382,3600.790382,1.0396656,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,3601.840425,3602.540485,3602.840482,3603.540515,3603.840532,3604.540574,3604.540574,3604.857267,left,1,100,-30,70,1,3611.074257,3611.074257,3611.074257,None,None,1,1,0.0356327,,,,,,,None,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,3618.299643,3618.299643,3618.299643,None,None,1,1,0.0342199,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,3624.783319,3624.783319,3624.783319,None,None,2,0,0.0465884,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,3630.950311,3630.950311,3630.950311,None,None,2,0,0.7755357,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,0,3638.184023,3638.184023,3638.184023,None,None,1,1,0.2938333,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,0,3644.101002,3644.101002,3644.101002,None,None,1,1,0.056854,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,3650.142981,3650.142981,3650.142981,None,None,1,1,0.0229627,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,3656.084978,3656.084978,3656.084978,None,None,1,1,0.4649192,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,3662.552002,3662.552002,3662.552002,None,None,1,1,0.0617982,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,3668.54397,3668.54397,3668.54397,None,None,1,1,0.0138603,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,3674.177577,3674.177577,3674.177577,None,None,2,0,0.0442017,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,0,3679.969553,3679.969553,3679.969553,None,None,1,1,0.0282152,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,3686.103236,3686.103236,3686.103236,None,None,2,0,0.0465678,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,0,3693.31195,3693.31195,3693.31195,None,None,1,1,0.0698854,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,3700.754013,3700.754013,3700.754013,None,None,1,1,0.0517376,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,3707.296029,3707.296029,3707.296029,None,None,2,0,0.0776975,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,40,30,70,0,3714.213057,3714.213057,3714.213057,None,None,2,0,0.0407874,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,0,3720.063365,3720.063365,3720.063365,None,None,1,1,0.038414,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,3726.83039,3726.83039,3726.83039,None,None,2,0,0.0393438,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,0,3733.055726,3733.055726,3733.055726,None,None,1,1,0.0859065,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,3739.081046,3739.081046,3739.081046,None,None,1,1,0.0686471,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,3745.356381,3745.356381,3745.356381,None,None,1,1,0.0493383,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,3751.165021,3751.165021,3751.165021,None,None,2,0,0.0407757,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,3757.598699,3757.598699,3757.598699,None,None,1,1,0.0230919,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757.640363,3757.640363,space,346.5248192,None,None,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,4104.183774,4104.883799,4105.183822,4105.88386,4106.183886,4106.88391,4106.88391,4107.20893,left,0,70,30,100,0,4112.025859,4112.025859,4112.025859,None,None,1,1,0.107203,,,,,,,None,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,4117.776142,4117.776142,4117.776142,None,None,1,1,0.0609115,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,4123.843153,4123.843153,4123.843153,None,None,1,1,0.0499473,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,4129.810141,4129.810141,4129.810141,None,None,1,1,0.0508537,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,4135.943797,4135.943797,4135.943797,None,None,2,0,0.0533026,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,2,4142.060786,4142.060786,4142.060786,None,None,4,0,0.0883044,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,1,4148.08611,4148.08611,4148.08611,None,None,2,0,0.0468741,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,4153.911416,4153.911416,4153.911416,None,None,2,0,0.0696195,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,4159.720036,4159.720036,4159.720036,None,None,2,0,0.0449135,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,13,0,13,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,4166.078747,4166.078747,4166.078747,None,None,1,1,0.0301838,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
